"Typ","p1","A","notA","gesamt","Entropie","step1","Aup1","step2","Aup2","step3","Aup3","step4","Aup4","step5","Aup5","step6","Aup6","ending"
"Preisumsetzung",0.333333333333333,5,10,40,0.91829583405449,"Konzernmarken","5","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Kundenklasse",0.333333333333333,5,10,15,0.91829583405449,"Konzernmarken","5","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.5,5,5,10,1,"Konzernmarken","5","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.4,6,9,15,0.970950594454669,"Konzernmarken","5","NettoDB","Mittlerer Netto-DB","Umsatz","Hoher Umsatz","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Undiskret"
"NettoDB",0.447653429602888,124,153,817,0.992079052619772,"Konzernmarken","4","NettoDB","Hoher Netto-DB","-","-","-","-","-","-","-","-","ZS"
"NettoDB",0.417624521072797,109,152,817,0.980331002531149,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","-","-","-","-","-","-","-","-","ZS"
"NettoDB",0.372759856630824,104,175,817,0.952767637071728,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","-","-","-","-","-","-","-","-","ZS"
"Quad",0.434782608695652,30,39,261,0.987692508895803,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.456140350877193,26,31,261,0.994442324802259,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Quad",0.418918918918919,31,43,261,0.980947013275121,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.360655737704918,22,39,261,0.943226154847342,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Kundenklasse",0.555555555555556,15,12,74,0.991076059838222,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","-","-","ZS"
"Kundenklasse",0.340425531914894,16,31,74,0.925225327805443,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","-","-","ZS"
"Preisumsetzung",0.692307692307692,9,4,27,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.428571428571429,3,4,27,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.428571428571429,3,4,27,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.428571428571429,3,4,7,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.692307692307692,9,4,13,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.428571428571429,3,4,7,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.277777777777778,5,13,47,0.852405178649479,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.333333333333333,4,8,47,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.411764705882353,7,10,47,0.977417817528172,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.294117647058824,5,12,18,0.873981048127358,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,1,18,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.466666666666667,7,8,17,0.996791631981637,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,17,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.2,2,8,12,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,2,0,12,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle A"
"Preisumsetzung",0.307692307692308,4,9,61,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.444444444444444,8,10,61,0.991076059838222,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.333333333333333,10,20,61,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Umsatz",0.8,4,1,18,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.307692307692308,4,9,18,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.333333333333333,4,8,13,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,13,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.8,4,1,5,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.375,3,5,13,0.954434002924965,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.2,1,4,13,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.375,3,5,8,0.954434002924965,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.2,1,4,5,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.1875,3,13,30,0.696212260125146,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.5,7,7,30,1,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.1875,3,13,16,0.696212260125146,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.461538461538462,6,7,14,0.995727452084926,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,14,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0.285714285714286,6,15,57,0.863120568566631,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","-","-","-","-","ZS"
"Kundenklasse",0.555555555555556,20,16,57,0.991076059838222,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","-","-","-","-","ZS"
"Preisumsetzung",0.5,4,4,36,1,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.307692307692308,4,9,36,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.8,12,3,36,0.721928094887362,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.3,3,7,13,0.881290899230693,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.333333333333333,1,2,13,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.833333333333333,10,2,15,0.650022421648354,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.666666666666667,2,1,15,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,4,4,8,1,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","notA","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Preisumsetzung",0.5,3,3,21,1,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.6,3,2,21,0.970950594454669,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0,0,10,21,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","-","-","Alle NA"
"Umsatz",0.5,3,3,6,1,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.6,3,2,5,0.970950594454669,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,10,10,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Preisumsetzung",0.347826086956522,8,15,69,0.932111567616675,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.611111111111111,11,7,69,0.964078764808229,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.392857142857143,11,17,69,0.966618632548103,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Kundenklasse",0.363636363636364,4,7,28,0.94566030460064,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.411764705882353,7,10,28,0.977417817528172,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.363636363636364,4,7,11,0.94566030460064,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.411764705882353,7,10,17,0.977417817528172,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.428571428571429,3,4,23,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.3125,5,11,23,0.896038232534557,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.333333333333333,5,10,16,0.91829583405449,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,16,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.428571428571429,3,4,7,0.985228136034252,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.4,2,3,18,0.970950594454669,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.692307692307692,9,4,18,0.890491640219491,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.4,2,3,5,0.970950594454669,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.6,6,4,13,0.970950594454669,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,3,0,13,0,"Konzernmarken","4","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle A"
"Quad",0.316455696202532,25,54,279,0.900485433478427,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.465753424657534,34,39,279,0.996613283015096,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Quad",0.313432835820896,21,46,279,0.897096416473048,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.4,24,36,279,0.970950594454669,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.28125,9,23,79,0.857148437428372,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.346153846153846,9,17,79,0.930586129131993,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.333333333333333,7,14,79,0.91829583405449,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Umsatz",0.333333333333333,5,10,32,0.91829583405449,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.235294117647059,4,13,32,0.787126586201269,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.230769230769231,3,10,17,0.779349837292085,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0.25,1,3,17,0.811278124459133,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.333333333333333,5,10,15,0.91829583405449,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.428571428571429,3,4,21,0.985228136034252,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.285714285714286,4,10,21,0.863120568566631,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.307692307692308,4,9,14,0.890491640219491,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,1,14,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.428571428571429,3,4,7,0.985228136034252,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.25,2,6,26,0.811278124459133,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.388888888888889,7,11,26,0.964078764808229,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.375,6,10,18,0.954434002924965,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,1,1,18,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.25,2,6,8,0.811278124459133,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.277777777777778,5,13,67,0.852405178649479,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.45,9,11,67,0.992774453987808,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.241379310344828,7,22,67,0.797326510147442,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Kundenklasse",0,0,7,29,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","-","-","Alle NA"
"Kundenklasse",0.318181818181818,7,15,29,0.902393282794979,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.25,4,12,22,0.811278124459133,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,3,3,22,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,7,7,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Alle NA"
"Kundenklasse",0.6,6,4,20,0.970950594454669,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.3,3,7,20,0.881290899230693,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.375,3,5,10,0.954434002924965,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,10,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.6,6,4,10,0.970950594454669,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.222222222222222,2,7,18,0.76420450650862,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.333333333333333,3,6,18,0.91829583405449,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.222222222222222,2,7,9,0.76420450650862,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.25,2,6,9,0.811278124459133,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,1,0,9,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle A"
